protocol_name,knesset_number,protocol_type,speaker_name,sentence_text
16_ptv_548530.docx,16,committee,שמעון שטרית,"אפשר למצוא עניינים טכניים מסוימים שחלו עליהם , למשל צווי המפקד הצבאי בעניינים מסוימים , ואולי חלקים של המשפט המקומי . בעיקרם של הדברים . נכון . המחזות האיומים והנוראים האלה עומדים מול עינינו עד היום , כמו סיפור זוועה . נדמה לי שהסיכון כל כך גבוה , עד שהאפשרות שחייהם לא יהיו חיים גדולה ."
16_ptv_548530.docx,16,committee,שמעון שטרית,"יש כאן החלטת מטרייה שהתקבלה לפני שבועיים , ובתוכה יש הסמכה לקבוע את השלבים מבחינה אופרטיבית . אבל מבחינת המשפט החוקתי הפנימי לא ראינו בהם תושבים שנמצאים מחוץ לתחולת המשפט הישראלי . לכן הם גם מקבלים פיצויים – או לכן ההסתכלות היא שזכותם , מבחינת פגיעה בזכות הקניין , היא לפי סטנדרטים של המשפט הישראלי , ולא לפי סטנדרטים של השטח . אני מציג זאת ברמה המשפטית . ואז , איזו טובה עשינו לאיש כשאמרנו לו שיישאר במקום אם הוא רוצה בכך ?"
16_ptv_548530.docx,16,committee,שמעון שטרית,"יש כאן סוגיות כבדות מאוד . אם כך , קודם כול ברור שיסלקו אותם בכל מקרה והם יאבדו את רכושם , ושנית הסבירות היא שהם יישחטו , כמו בלינץ' שהיה ברמאללה , כששני אנשים טעו . היחס היה שאף - על-פי שהם מחוץ לשטח הטריטוריאלי של המדינה , הם אינם כפופים – ולא היו כפופים – להפעלה של חוקי הרישוי או חוקי המסים או החוק הפלילי של המשפט הירדני , למשל . היושב - ראש הציג את השאלה של סמכות ויתור על שטח בזיקה לזכויות האדם . ייתכן שעשו עמכם צדקה מי שפיצלו את הצעת החוק – וגם אתם עשיתם עם עצמכם צדקה בכך – משום שבקטע הזה אולי תקנו לדיון הזה את הממד שחסר בו עד היום ."
16_ptv_548530.docx,16,committee,שמעון שטרית,"אני חושב שהנושא כבד כל כך , עד שאסור שהוא יצטמצם לעניין הטכנוקרטי . עדיין אין החלטה אופרטיבית . גם אני מבקש לדבר . במשפט החוקתי הפנימי , עד שכנסת ישראל לא אישרה את ההחלטה לוותר על שטחים היא לא היתה בתוקף מבחינת המשפט הפנימי של מדינת ישראל . במשפט יש עיקרון של ציפייה טבעית ממעשים מסוימים ."
16_ptv_548530.docx,16,committee,שמעון שטרית,"נוסף על כך , עדיין לא ראיתי את הנוסח של הכנסת , אבל לא ברור אם הנושא יצטרך לחזור לאישור הכנסת אחרי שהממשלה תקבל החלטה לגבי קבוצת יישובים ספציפיים , או יש הסמכה מראש . זה נכון לגבי הפרזנטציות של מר בשיא בכל מיני פורומים שהשתתפתי בהם , זה נכון גם להצגה של ידידי המלומד מייק בלס . לכן בסוגיה הזאת יש גם רמה של אחריות משפטית , אם תינקט האפשרות שהוצגה – כלומר שאנחנו כמדינה נאפשר למי שירצה בכך להישאר במקום בלי פיצויים . הטענה היא שיהיו קרבות ומלחמות בין קבוצות של פלסטינים , ולפי הדוח על סברה ושתילה , לנו – כמדינה שעוד לא ניתקה התנתקות מלאה – יכולה להיות אחריות . יש הרבה תשובות , השאלה לפי מה הולכים ."
16_ptv_549100.docx,16,committee,אודי בן-דרור,"אני מסכים איתך שיש ראשי רשויות שאולי לא יקיימו גם את החוק , אבל בפועל חוזר מנכ""ל – מעמדו הרבה יותר חלש מאשר מעמדו של החוק . מתוך המדינות שנסקרו , רק מועצת העיר סידני מפצה את חבריה בהוצאות משפטיות בהליכים המתנהלים בקשר למילוי תפקידו של החבר , אשר נקבע בהם כי החבר לא הפר את חובת האמון . בואו נעמיד את הדברים על דיוקם , לא הייתי הופך את זה לתיאוריות . ההתנגדות הרי היא של מרכז השלטון המקומי , שלא מייצג את חברי המועצה , אלא מייצג את ראשי הרשויות . איך זה שלא העברתם את חוזר המנכ""ל הזה אלינו קודם לכן ?"
16_ptv_549100.docx,16,committee,אודי בן-דרור,"אתם הכנסתם פה דברים שלא קיימים . בזמנו כאשר הייתי שם , ההוצאות האלה היו כ-  20 מארק לחודש , שזה גם כן לא מפיל אף אחד מהכיסא . ברוב המועצות שנסקרו זכאים חברי המועצה להוצאות אש""ל . יש להם חמש שיטות של שלטון מקומי , ואחת השיטות היא שיש ראש עיר שהוא בתווית של יושב - ראש מועצת מנהלים , כאשר מי שמנהל בפועל זה מנכ""ל שממונה על - ידי המועצה הנבחרת . מדובר בעיריות , סך הכל 71 עיריות – עיגלתי את זה ל-  75 – זה נותן 225,000 שקל ."
16_ptv_549100.docx,16,committee,אודי בן-דרור,"מה הקשקושים האלה שכתבתם שם ? אם יורשה לי להעיר הערה נוספת , ואני רוצה להסתמך על הידע שלי ממדינות אחרות . זאת בדיחה ולעג לרש , זה פשוט מכעיס אותי . ראשית , חוזר מנכ""ל – לא כל ראשי הרשויות מתייחסים אליו . מאיפה הבאתם את הרעיון הזה ?"
16_ptv_549100.docx,16,committee,אודי בן-דרור,"הסכיתו , משרד האוצר . לא אמרנו – אנחנו מבינים את הבעיה שקיימת ברשות המקומית , אנחנו מבינים את הבעיה שקיימת מבחינת חוסר האפשרות של הרשויות המקומיות לשאת בנטל הכספי הזה . פשוט כשנתבקשנו – אז הגבנו . אני אומר לך זאת בצורה הברורה ביותר וגם הבוטה ביותר . 250 , ואני לארג' ."
16_ptv_549100.docx,16,committee,אודי בן-דרור,"חבר הכנסת דורון . אדוני יודע כמה מחשבים הרשות המקומית מוציאה וזורקת לפח האשפה , כאשר אמרנו שבמקום לזרוק לפח האשפה אפשר להשתמש במחשב משומש לצורכי חברי המועצה , כי הרי מה הם צריכים ? לכן , במדינות שבהן מדיניות תשלומי השכר , החזרי ההוצאות ומתן השירותים לחברי המועצה , מעוגנת בחוק מקומי ולא בחוק של הפרלמנט -  אצלנו הרי זה בלתי אפשרי כי החקיקה צריכה להיות ראשית בנושאים מהסוג הזה - אין לראות בהסדר המשפטי הנבחן הסדר כלל - מדינתי . חברי המועצה במועצה כזאת מקבלים גם הם סכום שנע בין 10,000 ל-  17,000 דולר בשנה עבור הוצאות . מסתבר , שבכל המועצות שנסקרו , זכאים חברי מועצה למשכורת חודשית או שנתית , או לכל הפחות לתשלום עבור נוכחות בישיבות מועצה ."
16_ptv_549100.docx,16,committee,אודי בן-דרור,"אני מסכים אתך , רק שלדעתי זה קצת פחות אפילו . מ , מועצות מקומיות . הוא מקבל סכום חודשי קבוע , וזה להוצאות . פשוט לידיעתכם . בגרמניה – שהיא דוגמה להרבה מדינות מבחינת ניהול רשויות מקומיות – נבחר ציבור ברשות מקומית , אפילו אם הוא מהאופוזיציה , שאיננו ממונה על יחידה ברשות המקומית , מקבל הוצאות דואר בסכום קבוע כל חודש ."
16_ptv_549100.docx,16,committee,אודי בן-דרור,"יותר מכך – באוגוסט 2004 , חוזר מנכ""ל אמר שאסור לתת שום דבר לחברי מועצה . אני רוצה לדעת אם יש ליועצים המשפטיים של משרד הפנים או ליועצים המשפטיים של משרד המשפטים איזשהן השגות לגבי התיקון כפי שאנחנו הגענו אליו במשותף . בכל המועצות שנסקרו , ממומנים תשלומי המשכורות והחזרי ההוצאות מתקציב המועצה . אני גם חושב שחברי מועצת עיר יהיו זכאים – והם זכאים – לקבל משכורת אם אנחנו נרד במספר הרשויות המקומיות מ- 250 ל- 100 , למשל . מועצות הערים הנבחנות נבחרו באקראי ."
16_ptv_549100.docx,16,committee,אודי בן-דרור,"5.6 מיליון שקל , זאת אומרת אנחנו ב-  600,000 שקל מעל הרף הדרוש כדי לחבל בהצעת החוק הזאת , ואני אומר שוב – התחושה שלי , והיא לא תלויה באוויר ואיננה תלושה מהמציאות , שזה כתוצאה מקוניונקטורה פוליטית מסוימת , אולי בחלקה מכך ששר הפנים התחלף ושהקואליציה שינתה פניה . תנאי השכר והשירותים וכן מדיניות החזרי ההוצאות מעוגנים בכל מדינה בחקיקה שונה . לכן , הפתיע אותי מאוד לראות את המכתב של האוצר שממצב שבו הוא בא ואמר לנו שאין כלל עלות – וזה נכון , כי זה היה המצב האמיתי – פתאום זה מגיע ל-  5.6 מיליון שקל . כל מה שמכרתם פה – פשוט מישהו הלך ובנה את זה במיוחד , כדי שיגיע ל-  5.6 מיליון שקל . יש 250 ."
